Name,accession,length,description,db_letters,db_entries,num_hits,hit1_name,hit1_length,hit1_accession,hit1_description,hit1_algorithm,hit1_raw_score,hit1_significance,hit1_bits,hit1_num_hsps,hit1_locus,hit2_name,hit2_length,hit2_accession,hit2_description,hit2_algorithm,hit2_raw_score,hit2_significance,hit2_bits,hit2_num_hsps,hit2_locus,hit3_name,hit3_length,hit3_accession,hit3_description,hit3_algorithm,hit3_raw_score,hit3_significance,hit3_bits,hit3_num_hsps,hit3_locus,hit4_name,hit4_length,hit4_accession,hit4_description,hit4_algorithm,hit4_raw_score,hit4_significance,hit4_bits,hit4_num_hsps,hit4_locus,hit5_name,hit5_length,hit5_accession,hit5_description,hit5_algorithm,hit5_raw_score,hit5_significance,hit5_bits,hit5_num_hsps,hit5_locus,hit6_name,hit6_length,hit6_accession,hit6_description,hit6_algorithm,hit6_raw_score,hit6_significance,hit6_bits,hit6_num_hsps,hit6_locus,hit7_name,hit7_length,hit7_accession,hit7_description,hit7_algorithm,hit7_raw_score,hit7_significance,hit7_bits,hit7_num_hsps,hit7_locus,hit8_name,hit8_length,hit8_accession,hit8_description,hit8_algorithm,hit8_raw_score,hit8_significance,hit8_bits,hit8_num_hsps,hit8_locus,hit9_name,hit9_length,hit9_accession,hit9_description,hit9_algorithm,hit9_raw_score,hit9_significance,hit9_bits,hit9_num_hsps,hit9_locus,hit10_name,hit10_length,hit10_accession,hit10_description,hit10_algorithm,hit10_raw_score,hit10_significance,hit10_bits,hit10_num_hsps,hit10_locus,hit11_name,hit11_length,hit11_accession,hit11_description,hit11_algorithm,hit11_raw_score,hit11_significance,hit11_bits,hit11_num_hsps,hit11_locus,hit12_name,hit12_length,hit12_accession,hit12_description,hit12_algorithm,hit12_raw_score,hit12_significance,hit12_bits,hit12_num_hsps,hit12_locus,hit13_name,hit13_length,hit13_accession,hit13_description,hit13_algorithm,hit13_raw_score,hit13_significance,hit13_bits,hit13_num_hsps,hit13_locus,hit14_name,hit14_length,hit14_accession,hit14_description,hit14_algorithm,hit14_raw_score,hit14_significance,hit14_bits,hit14_num_hsps,hit14_locus,hit15_name,hit15_length,hit15_accession,hit15_description,hit15_algorithm,hit15_raw_score,hit15_significance,hit15_bits,hit15_num_hsps,hit15_locus,hit16_name,hit16_length,hit16_accession,hit16_description,hit16_algorithm,hit16_raw_score,hit16_significance,hit16_bits,hit16_num_hsps,hit16_locus
032918_166,032918_166,135,,2147483647,10243453,20,emb|FP082161.1|,1003,FP082161,"16S rDNA sequence amplified from human fecal ",BLASTN,250,2e-63,250,1,,emb|FP080050.1|,1002,FP080050,"16S rDNA sequence amplified from human fecal ",BLASTN,250,2e-63,250,1,,emb|FP079983.1|,1002,FP079983,"16S rDNA sequence amplified from human fecal ",BLASTN,250,2e-63,250,1,,emb|FP079873.1|,1002,FP079873,"16S rDNA sequence amplified from human fecal ",BLASTN,250,2e-63,250,1,,emb|FP079651.1|,1002,FP079651,"16S rDNA sequence amplified from human fecal ",BLASTN,250,2e-63,250,1,,gb|FJ369773.1|,1376,FJ369773,"Uncultured bacterium clone TS51_a04f06 16S ri",BLASTN,250,2e-63,250,1,,gb|FJ369555.1|,777,FJ369555,"Uncultured bacterium clone TS51_a01h10 16S ri",BLASTN,250,2e-63,250,1,,gb|FJ368647.1|,1359,FJ368647,"Uncultured bacterium clone TS49_a02g06 16S ri",BLASTN,250,2e-63,250,1,,gb|FJ366723.1|,1379,FJ366723,"Uncultured bacterium clone TS27_a03b03 16S ri",BLASTN,250,2e-63,250,1,,gb|FJ366668.1|,1359,FJ366668,"Uncultured bacterium clone TS27_a02d07 16S ri",BLASTN,250,2e-63,250,1,,gb|FJ452995.1|,0,FJ452995,"Uncultured bacterium clone nw3_HZ6H11 16S rib",BLASTN,250,2e-63,,0,,gb|FJ452798.1|,0,FJ452798,"Uncultured bacterium clone nw3_HZ7A04 16S rib",BLASTN,250,2e-63,,0,,gb|FJ452793.1|,0,FJ452793,"Uncultured bacterium clone nw3_HZ6D04 16S rib",BLASTN,250,2e-63,,0,,gb|FJ031958.1|,0,FJ031958,"Uncultured bacterium clone Pal-07 16S ribosom",BLASTN,250,2e-63,,0,,gb|EU768369.1|,0,EU768369,"Uncultured bacterium clone C5_455 16S small s",BLASTN,250,2e-63,,0,,gb|EU471825.1|,0,EU471825,"Uncultured bacterium clone AE2_aaa01g09 16S r",BLASTN,250,2e-63,,0,
059773_176,059773_176,136,,2147483647,10243453,20,gb|DQ455866.1|,1451,DQ455866,"Uncultured bacterium clone CFT19E4 16S riboso",BLASTN,254,1e-64,254,1,,gb|AF429356.1|,697,AF429356,"Uncultured bacterium CCAJG166 16S ribosomal R",BLASTN,254,1e-64,254,1,,dbj|AB075620.1|,516,AB075620,"Uncultured chicken cecal bacterium gene for 1",BLASTN,254,1e-64,254,1,,emb|FP075762.1|,995,FP075762,"16S rDNA sequence amplified from human fecal ",BLASTN,230,1e-57,230,1,,gb|FJ368973.1|,1345,FJ368973,"Uncultured bacterium clone TS4_a02g03 16S rib",BLASTN,230,1e-57,230,1,,gb|FJ368871.1|,1355,FJ368871,"Uncultured bacterium clone TS4_a01e10 16S rib",BLASTN,230,1e-57,230,1,,gb|FJ368432.1|,1380,FJ368432,"Uncultured bacterium clone TS3_a04c07 16S rib",BLASTN,230,1e-57,230,1,,gb|FJ452924.1|,762,FJ452924,"Uncultured bacterium clone nw3_HZ7H08 16S rib",BLASTN,230,1e-57,230,1,,gb|FJ452915.1|,757,FJ452915,"Uncultured bacterium clone nw3_HZ5E04 16S rib",BLASTN,230,1e-57,230,1,,gb|FJ452893.1|,726,FJ452893,"Uncultured bacterium clone nw3_HZ7A11 16S rib",BLASTN,230,1e-57,230,1,,gb|FJ452876.1|,0,FJ452876,"Uncultured bacterium clone nw3_HZ5C06 16S rib",BLASTN,230,1e-57,,0,,gb|FJ452814.1|,0,FJ452814,"Uncultured bacterium clone nw3_HZ5H11 16S rib",BLASTN,230,1e-57,,0,,gb|FJ452505.1|,0,FJ452505,"Uncultured bacterium clone nw2_HZ2F01 16S rib",BLASTN,230,1e-57,,0,,gb|FJ452369.1|,0,FJ452369,"Uncultured bacterium clone nw1_HZ7F04 16S rib",BLASTN,230,1e-57,,0,,gb|FJ452112.1|,0,FJ452112,"Uncultured bacterium clone nw1_HZ8F07 16S rib",BLASTN,230,1e-57,,0,,gb|EU765441.1|,0,EU765441,"Uncultured bacterium clone B3_333 16S small s",BLASTN,230,1e-57,,0,
008594_175,008594_175,135,,2147483647,10243453,20,gb|EF709982.1|,638,EF709982,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,268,7e-69,268,1,,dbj|AB075640.1|,515,AB075640,"Uncultured chicken cecal bacterium gene for 1",BLASTN,268,7e-69,268,1,,gb|DQ326866.1|,1353,DQ326866,"Uncultured bacterium clone E348 16S ribosomal",BLASTN,268,7e-69,268,1,,gb|GQ898809.1|,1493,GQ898809,"Uncultured bacterium clone S4-166 16S ribosom",BLASTN,260,2e-66,260,1,,gb|GQ898640.1|,1485,GQ898640,"Uncultured bacterium clone S3-192 16S ribosom",BLASTN,260,2e-66,260,1,,gb|GQ898338.1|,1492,GQ898338,"Uncultured bacterium clone S2-53 16S ribosoma",BLASTN,260,2e-66,260,1,,gb|GQ898318.1|,1492,GQ898318,"Uncultured bacterium clone S2-32 16S ribosoma",BLASTN,260,2e-66,260,1,,gb|GQ898049.1|,1492,GQ898049,"Uncultured bacterium clone A4-177 16S ribosom",BLASTN,260,2e-66,260,1,,gb|GQ898039.1|,1490,GQ898039,"Uncultured bacterium clone A4-166 16S ribosom",BLASTN,260,2e-66,260,1,,gb|GQ897995.1|,1493,GQ897995,"Uncultured bacterium clone A4-97 16S ribosoma",BLASTN,260,2e-66,260,1,,gb|GQ897977.1|,0,GQ897977,"Uncultured bacterium clone A4-77 16S ribosoma",BLASTN,260,2e-66,,0,,gb|GQ897974.1|,0,GQ897974,"Uncultured bacterium clone A4-74 16S ribosoma",BLASTN,260,2e-66,,0,,gb|GQ897966.1|,0,GQ897966,"Uncultured bacterium clone A4-66 16S ribosoma",BLASTN,260,2e-66,,0,,gb|GQ897958.1|,0,GQ897958,"Uncultured bacterium clone A4-58 16S ribosoma",BLASTN,260,2e-66,,0,,gb|GQ897903.1|,0,GQ897903,"Uncultured bacterium clone A3-216 16S ribosom",BLASTN,260,2e-66,,0,,gb|GQ897839.1|,0,GQ897839,"Uncultured bacterium clone A3-143 16S ribosom",BLASTN,260,2e-66,,0,
059488_223,059488_223,139,,2147483647,10243453,20,gb|FJ032957.1|,141,FJ032957,"Uncultured bacterium clone U000015935 16S rib",BLASTN,268,7e-69,268,1,,gb|GQ898672.1|,1490,GQ898672,"Uncultured bacterium clone S4-5 16S ribosomal",BLASTN,252,4e-64,252,1,,gb|GQ898669.1|,1452,GQ898669,"Uncultured bacterium clone S4-2 16S ribosomal",BLASTN,252,4e-64,252,1,,emb|FP082598.1|,1004,FP082598,"16S rDNA sequence amplified from human fecal ",BLASTN,252,4e-64,252,1,,gb|GQ300591.1|,660,GQ300591,"Uncultured bacterium clone 16saw70-2g05.w2k 1",BLASTN,252,4e-64,252,1,,gb|GQ300439.1|,660,GQ300439,"Uncultured bacterium clone 16saw69-1c01.w2k 1",BLASTN,252,4e-64,252,1,,gb|GQ298297.1|,693,GQ298297,"Uncultured bacterium clone 16saw65-1c08.w2k 1",BLASTN,252,4e-64,252,1,,gb|GQ298296.1|,693,GQ298296,"Uncultured bacterium clone 16saw65-1a11.w2k 1",BLASTN,252,4e-64,252,1,,gb|GQ298118.1|,671,GQ298118,"Uncultured bacterium clone 16saw64-3a12.w2k 1",BLASTN,252,4e-64,252,1,,gb|GQ298117.1|,687,GQ298117,"Uncultured bacterium clone 16saw64-1a07.w2k 1",BLASTN,252,4e-64,252,1,,gb|GQ298116.1|,0,GQ298116,"Uncultured bacterium clone 16saw64-3c11.w2k 1",BLASTN,252,4e-64,,0,,gb|GQ296576.1|,0,GQ296576,"Uncultured bacterium clone 16saw58-3f06.w2k 1",BLASTN,252,4e-64,,0,,gb|GQ296575.1|,0,GQ296575,"Uncultured bacterium clone 16saw58-2h07.w2k 1",BLASTN,252,4e-64,,0,,gb|FJ881214.1|,0,FJ881214,"Uncultured bacterium clone R-8206 16S ribosom",BLASTN,252,4e-64,,0,,gb|FJ880997.1|,0,FJ880997,"Uncultured bacterium clone R-8996 16S ribosom",BLASTN,252,4e-64,,0,,gb|FJ880741.1|,0,FJ880741,"Uncultured bacterium clone R-9798 16S ribosom",BLASTN,252,4e-64,,0,
009104_216,009104_216,135,,2147483647,10243453,20,gb|FJ440072.1|,1434,FJ440072,"Uncultured Subdoligranulum sp. clone ABXD_P3 ",BLASTN,260,2e-66,260,1,,gb|FJ390766.1|,757,FJ390766,"Uncultured bacterium clone Ontario1341 16S ri",BLASTN,260,2e-66,260,1,,gb|EU778974.1|,1385,EU778974,"Uncultured bacterium clone SQ_aah81b08 16S ri",BLASTN,260,2e-66,260,1,,gb|EF709203.1|,584,EF709203,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,260,2e-66,260,1,,gb|DQ456400.1|,1420,DQ456400,"Uncultured bacterium clone CFT214H11 16S ribo",BLASTN,260,2e-66,260,1,,gb|AF376218.1|,1334,AF376218,"Uncultured bacterium ckncm314-B7-17 16S ribos",BLASTN,260,2e-66,260,1,,gb|GQ175477.1|,1436,GQ175477,"Uncultured bacterium clone cc_181 16S ribosom",BLASTN,252,4e-64,252,1,,gb|DQ455909.1|,1434,DQ455909,"Uncultured bacterium clone CFT111A10 16S ribo",BLASTN,252,4e-64,252,1,,gb|EU778057.1|,1373,EU778057,"Uncultured bacterium clone RHSD_aaa03e07_1 16",BLASTN,244,9e-62,244,1,,gb|EU775971.1|,1373,EU775971,"Uncultured bacterium clone RHSD_aaa03e07 16S ",BLASTN,244,9e-62,244,1,,gb|GQ871723.1|,0,GQ871723,"Uncultured bacterium clone ML20 16S ribosomal",BLASTN,240,1e-60,,0,,gb|GQ867574.1|,0,GQ867574,"Uncultured bacterium clone CSH82 16S ribosoma",BLASTN,236,2e-59,,0,,gb|GQ867497.1|,0,GQ867497,"Uncultured bacterium clone CSG70 16S ribosoma",BLASTN,236,2e-59,,0,,gb|GQ867454.1|,0,GQ867454,"Uncultured bacterium clone CSG20 16S ribosoma",BLASTN,236,2e-59,,0,,gb|FJ978696.1|,0,FJ978696,"Uncultured bacterium clone CL_F_388 16S ribos",BLASTN,236,2e-59,,0,,gb|FJ375910.1|,0,FJ375910,"Uncultured bacterium clone PBM_a2 16S ribosom",BLASTN,236,2e-59,,0,
012119_243,012119_243,138,,2147483647,10243453,20,gb|AY237187.1|,664,AY237187,"Uncultured bacterium clone gr2_i28_4 16S ribo",BLASTN,274,1e-70,274,1,,gb|DQ394300.1|,1511,DQ394300,"Uncultured bacterium clone BY12 16S ribosomal",BLASTN,274,1e-70,274,1,,emb|FP079367.1|,1001,FP079367,"16S rDNA sequence amplified from human fecal ",BLASTN,266,3e-68,266,1,,gb|FJ031916.1|,406,FJ031916,"Uncultured bacterium clone Mad-05 16S ribosom",BLASTN,266,3e-68,266,1,,gb|EU877837.1|,405,EU877837,"Uncultured bacterium clone feline rectum 3FR-",BLASTN,266,3e-68,266,1,,gb|EU197231.1|,558,EU197231,"Uncultured bacterium clone YO00041H06 16S rib",BLASTN,266,3e-68,266,1,,gb|EF071188.1|,1481,EF071188,"Uncultured Firmicutes bacterium clone M0018_0",BLASTN,266,3e-68,266,1,,gb|FJ978512.1|,1409,FJ978512,"Uncultured bacterium clone CL_F_042 16S ribos",BLASTN,250,2e-63,250,1,,gb|EU772882.1|,1401,EU772882,"Uncultured bacterium clone bdog1_aai77a09 16S",BLASTN,250,2e-63,250,1,,gb|EU772861.1|,1338,EU772861,"Uncultured bacterium clone bdog3_aad70a09 16S",BLASTN,250,2e-63,250,1,,gb|EU772735.1|,0,EU772735,"Uncultured bacterium clone bdog1_aai77b10 16S",BLASTN,250,2e-63,,0,,gb|EU772680.1|,0,EU772680,"Uncultured bacterium clone bdog1_aai78g08 16S",BLASTN,250,2e-63,,0,,gb|EU772656.1|,0,EU772656,"Uncultured bacterium clone bdog1_aai80d09 16S",BLASTN,250,2e-63,,0,,gb|EU410376.2|,0,EU410376,"Butyricicoccus pullicaecorum strain 25-3 16S ",BLASTN,250,2e-63,,0,,gb|AF371806.1|,0,AF371806,"Uncultured bacterium clone p-2560-9F5 16S rib",BLASTN,250,2e-63,,0,,gb|DQ113668.1|,0,DQ113668,"Uncultured bacterium clone C1-30 16S ribosoma",BLASTN,250,2e-63,,0,
017711_207,017711_207,135,,2147483647,10243453,20,gb|GQ175486.1|,1435,GQ175486,"Uncultured bacterium clone cc_200 16S ribosom",BLASTN,268,7e-69,268,1,,gb|GQ175469.1|,1435,GQ175469,"Uncultured bacterium clone cc_167 16S ribosom",BLASTN,268,7e-69,268,1,,gb|GQ175454.1|,1435,GQ175454,"Uncultured bacterium clone cc_136 16S ribosom",BLASTN,268,7e-69,268,1,,gb|GQ175444.1|,1449,GQ175444,"Uncultured bacterium clone cc_117 16S ribosom",BLASTN,268,7e-69,268,1,,gb|GQ175438.1|,1437,GQ175438,"Uncultured bacterium clone cc_108 16S ribosom",BLASTN,268,7e-69,268,1,,gb|GQ175420.1|,1435,GQ175420,"Uncultured bacterium clone cc_83 16S ribosoma",BLASTN,268,7e-69,268,1,,gb|GQ175416.1|,1435,GQ175416,"Uncultured bacterium clone cc_75 16S ribosoma",BLASTN,268,7e-69,268,1,,gb|GQ175399.1|,1431,GQ175399,"Uncultured bacterium clone cc_46 16S ribosoma",BLASTN,268,7e-69,268,1,,gb|GQ175395.1|,1437,GQ175395,"Uncultured bacterium clone cc_41 16S ribosoma",BLASTN,268,7e-69,268,1,,gb|GQ175392.1|,1435,GQ175392,"Uncultured bacterium clone cc_38 16S ribosoma",BLASTN,268,7e-69,268,1,,gb|GQ175391.1|,0,GQ175391,"Uncultured bacterium clone cc_37 16S ribosoma",BLASTN,268,7e-69,,0,,gb|GQ175383.1|,0,GQ175383,"Uncultured bacterium clone cc_26 16S ribosoma",BLASTN,268,7e-69,,0,,gb|GQ175373.1|,0,GQ175373,"Uncultured bacterium clone cc_12 16S ribosoma",BLASTN,268,7e-69,,0,,gb|GQ175372.1|,0,GQ175372,"Uncultured bacterium clone cc_11 16S ribosoma",BLASTN,268,7e-69,,0,,gb|GQ175367.1|,0,GQ175367,"Uncultured bacterium clone cc_3 16S ribosomal",BLASTN,268,7e-69,,0,,gb|DQ456426.2|,0,DQ456426,"Uncultured bacterium clone CFT214F3 16S ribos",BLASTN,268,7e-69,,0,
035727_180,035727_180,135,,2147483647,10243453,20,emb|FP075762.1|,995,FP075762,"16S rDNA sequence amplified from human fecal ",BLASTN,252,4e-64,252,1,,gb|FJ368973.1|,1345,FJ368973,"Uncultured bacterium clone TS4_a02g03 16S rib",BLASTN,252,4e-64,252,1,,gb|FJ368871.1|,1355,FJ368871,"Uncultured bacterium clone TS4_a01e10 16S rib",BLASTN,252,4e-64,252,1,,gb|FJ368432.1|,1380,FJ368432,"Uncultured bacterium clone TS3_a04c07 16S rib",BLASTN,252,4e-64,252,1,,gb|FJ452924.1|,762,FJ452924,"Uncultured bacterium clone nw3_HZ7H08 16S rib",BLASTN,252,4e-64,252,1,,gb|FJ452915.1|,757,FJ452915,"Uncultured bacterium clone nw3_HZ5E04 16S rib",BLASTN,252,4e-64,252,1,,gb|FJ452893.1|,726,FJ452893,"Uncultured bacterium clone nw3_HZ7A11 16S rib",BLASTN,252,4e-64,252,1,,gb|FJ452876.1|,682,FJ452876,"Uncultured bacterium clone nw3_HZ5C06 16S rib",BLASTN,252,4e-64,252,1,,gb|FJ452814.1|,351,FJ452814,"Uncultured bacterium clone nw3_HZ5H11 16S rib",BLASTN,252,4e-64,252,1,,gb|FJ452505.1|,668,FJ452505,"Uncultured bacterium clone nw2_HZ2F01 16S rib",BLASTN,252,4e-64,252,1,,gb|FJ452369.1|,0,FJ452369,"Uncultured bacterium clone nw1_HZ7F04 16S rib",BLASTN,252,4e-64,,0,,gb|FJ452112.1|,0,FJ452112,"Uncultured bacterium clone nw1_HZ8F07 16S rib",BLASTN,252,4e-64,,0,,gb|EU765441.1|,0,EU765441,"Uncultured bacterium clone B3_333 16S small s",BLASTN,252,4e-64,,0,,gb|EF698789.1|,0,EF698789,"Uncultured Lachnospiraceae bacterium clone MS",BLASTN,252,4e-64,,0,,gb|DQ804998.1|,0,DQ804998,"Uncultured bacterium clone RL385_aao83h02 16S",BLASTN,252,4e-64,,0,,gb|DQ804487.1|,0,DQ804487,"Uncultured bacterium clone RL187_aan80f06 16S",BLASTN,252,4e-64,,0,
081184_190,081184_190,135,,2147483647,10243453,20,gb|DQ806264.1|,801,DQ806264,"Uncultured bacterium clone RL186_aan89e10 16S",BLASTN,230,1e-57,230,1,,gb|DQ805480.1|,1388,DQ805480,"Uncultured bacterium clone RL203_aai63b12 16S",BLASTN,230,1e-57,230,1,,gb|EU774299.1|,1385,EU774299,"Uncultured bacterium clone CHIMP1_aaj40g03 16",BLASTN,198,5e-48,198,1,,gb|EU772498.1|,1090,EU772498,"Uncultured bacterium clone BAZ_c10 16S riboso",BLASTN,198,5e-48,198,1,,gb|EF445195.1|,1473,EF445195,"Uncultured bacterium clone NED1G12 16S riboso",BLASTN,198,5e-48,198,1,,gb|AF371685.1|,1445,AF371685,"Uncultured bacterium clone p-4199-6Wa5 16S ri",BLASTN,198,5e-48,198,1,,gb|GQ896998.1|,1475,GQ896998,"Uncultured bacterium clone C3-55 16S ribosoma",BLASTN,190,1e-45,190,1,,emb|FP078810.1|,1003,FP078810,"16S rDNA sequence amplified from human fecal ",BLASTN,190,1e-45,190,1,,gb|GQ297044.1|,648,GQ297044,"Uncultured bacterium clone 16saw60-1f09.w2k 1",BLASTN,190,1e-45,190,1,,gb|FJ651355.1|,890,FJ651355,"Uncultured Firmicutes bacterium clone OB_36 1",BLASTN,190,1e-45,190,1,,gb|FJ881195.1|,0,FJ881195,"Uncultured bacterium clone R-8183 16S ribosom",BLASTN,190,1e-45,,0,,gb|FJ880130.1|,0,FJ880130,"Uncultured bacterium clone R-6577 16S ribosom",BLASTN,190,1e-45,,0,,gb|EU457038.1|,0,EU457038,"Uncultured bacterium clone K74N3_77f08 16S ri",BLASTN,190,1e-45,,0,,gb|EU764304.1|,0,EU764304,"Uncultured bacterium clone B1_085 16S small s",BLASTN,190,1e-45,,0,,gb|EU473589.1|,0,EU473589,"Uncultured bacterium clone WA_aaa01a08 16S ri",BLASTN,190,1e-45,,0,,gb|EU463710.1|,0,EU463710,"Uncultured bacterium clone horsej_aai91e02 16",BLASTN,190,1e-45,,0,
052412_165,052412_165,136,,2147483647,10243453,20,gb|FJ034792.1|,139,FJ034792,"Uncultured bacterium clone U000033063 16S rib",BLASTN,250,2e-63,250,1,,gb|AY978223.1|,1359,AY978223,"Uncultured bacterium clone F032 16S ribosomal",BLASTN,246,2e-62,246,1,,gb|FJ837821.1|,799,FJ837821,"Uncultured bacterium clone YO00277C04 16S rib",BLASTN,234,9e-59,234,1,,gb|FJ836582.1|,711,FJ836582,"Uncultured bacterium clone YO00200B11 16S rib",BLASTN,234,9e-59,234,1,,gb|FJ836579.1|,736,FJ836579,"Uncultured bacterium clone YO00200C07 16S rib",BLASTN,234,9e-59,234,1,,gb|FJ836274.1|,669,FJ836274,"Uncultured bacterium clone YO00196F06 16S rib",BLASTN,234,9e-59,234,1,,gb|FJ836018.1|,791,FJ836018,"Uncultured bacterium clone YO00284A07 16S rib",BLASTN,234,9e-59,234,1,,gb|FJ835943.1|,786,FJ835943,"Uncultured bacterium clone YO00283C10 16S rib",BLASTN,234,9e-59,234,1,,gb|FJ835885.1|,788,FJ835885,"Uncultured bacterium clone YO00283H01 16S rib",BLASTN,234,9e-59,234,1,,emb|AM932552.1|,1312,AM932552,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,234,9e-59,234,1,,emb|AM932538.1|,0,AM932538,"Uncultured bacterium partial 16S rRNA gene, c",BLASTN,234,9e-59,,0,,gb|FJ036174.1|,0,FJ036174,"Uncultured bacterium clone U000037584 16S rib",BLASTN,234,9e-59,,0,,gb|FJ035087.1|,0,FJ035087,"Uncultured bacterium clone U000012420 16S rib",BLASTN,234,9e-59,,0,,gb|FJ033891.1|,0,FJ033891,"Uncultured bacterium clone U000008549 16S rib",BLASTN,234,9e-59,,0,,gb|FJ033321.1|,0,FJ033321,"Uncultured bacterium clone U000000203 16S rib",BLASTN,234,9e-59,,0,,gb|FJ033273.1|,0,FJ033273,"Uncultured bacterium clone U000007640 16S rib",BLASTN,234,9e-59,,0,
028417_227,028417_227,138,,2147483647,10243453,20,gb|DQ456434.1|,1440,DQ456434,"Uncultured bacterium clone CFT214E5 16S ribos",BLASTN,272,4e-70,272,1,,gb|GQ175436.1|,1437,GQ175436,"Uncultured bacterium clone cc_106 16S ribosom",BLASTN,264,1e-67,264,1,,gb|AY991468.1|,1268,AY991468,"Uncultured bacterium clone C10_I02 16S riboso",BLASTN,248,6e-63,248,1,,gb|EF096393.1|,1386,EF096393,"Uncultured bacterium clone obob2_aaa02b02 16S",BLASTN,240,2e-60,240,1,,gb|DQ455838.1|,1435,DQ455838,"Uncultured bacterium clone CFT19B8 16S riboso",BLASTN,240,2e-60,240,1,,gb|AY654950.1|,840,AY654950,"Unidentified bacterium clone CCCM23 16S ribos",BLASTN,240,2e-60,240,1,,gb|AY991397.1|,601,AY991397,"Uncultured bacterium clone C10_F09 16S riboso",BLASTN,240,2e-60,240,1,,emb|FP078371.1|,1007,FP078371,"16S rDNA sequence amplified from human fecal ",BLASTN,222,4e-55,222,1,,gb|EU775311.1|,1296,EU775311,"Uncultured bacterium clone gir_aah96d10 16S r",BLASTN,216,2e-53,216,1,,gb|EU774188.1|,1354,EU774188,"Uncultured bacterium clone CHIMP1_d07 16S rib",BLASTN,216,2e-53,216,1,,gb|EU470091.1|,0,EU470091,"Uncultured bacterium clone TU1_aaa03d10 16S r",BLASTN,216,2e-53,,0,,gb|EU467490.1|,0,EU467490,"Uncultured bacterium clone orang1_c07_2 16S r",BLASTN,216,2e-53,,0,,gb|EU463172.1|,0,EU463172,"Uncultured bacterium clone molerat_aai71a11 1",BLASTN,216,2e-53,,0,,gb|AF371714.1|,0,AF371714,"Uncultured bacterium clone p-4154-6Wa5 16S ri",BLASTN,216,2e-53,,0,,gb|EU472086.1|,0,EU472086,"Uncultured bacterium clone FL_1aaa04e02 16S r",BLASTN,210,1e-51,,0,,gb|EU463665.1|,0,EU463665,"Uncultured bacterium clone horsej_aai90f10 16",BLASTN,208,5e-51,,0,
071296_231,071296_231,155,,2147483647,10243453,20,gb|FJ959620.1|,1396,FJ959620,"Uncultured bacterium clone D896_220 16S ribos",BLASTN,307,9e-81,307,1,,gb|FJ959576.1|,1395,FJ959576,"Uncultured bacterium clone D896_169 16S ribos",BLASTN,307,9e-81,307,1,,emb|FP076755.1|,1019,FP076755,"16S rDNA sequence amplified from human fecal ",BLASTN,307,9e-81,307,1,,emb|FP084771.1|,1017,FP084771,"16S rDNA sequence amplified from human fecal ",BLASTN,307,9e-81,307,1,,gb|GQ448978.1|,1270,GQ448978,"Uncultured bacterium clone calf783_2wks_grp3_",BLASTN,307,9e-81,307,1,,gb|GQ448963.1|,1285,GQ448963,"Uncultured bacterium clone calf783_2wks_grp1_",BLASTN,307,9e-81,307,1,,gb|GQ448328.1|,1395,GQ448328,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,307,9e-81,307,1,,gb|GQ448319.1|,1394,GQ448319,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,307,9e-81,307,1,,gb|GQ448282.1|,918,GQ448282,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,307,9e-81,307,1,,gb|GQ448281.1|,1395,GQ448281,"Uncultured bacterium clone calf783_2wks_grp2_",BLASTN,307,9e-81,307,1,,gb|GQ285988.1|,0,GQ285988,"Uncultured bacterium clone OF2A07 16S ribosom",BLASTN,307,9e-81,,0,,gb|FJ596690.1|,0,FJ596690,"Uncultured Bacteroidales bacterium clone LGIL",BLASTN,307,9e-81,,0,,gb|GQ175505.1|,0,GQ175505,"Uncultured bacterium clone cc_233 16S ribosom",BLASTN,307,9e-81,,0,,gb|GQ175394.1|,0,GQ175394,"Uncultured bacterium clone cc_40 16S ribosoma",BLASTN,307,9e-81,,0,,gb|FJ651384.1|,0,FJ651384,"Uncultured Bacteroidetes bacterium clone OB_6",BLASTN,307,9e-81,,0,,gb|FJ651361.1|,0,FJ651361,"Uncultured Bacteroidetes bacterium clone OB_4",BLASTN,307,9e-81,,0,
